680238,"Tracy, CA",Tracy,CA,38.5986,82024.1
680644,"Tulare, CA",Tulare,CA,39.3362,58379
680812,"Turlock, CA",Turlock,CA,40.8744,67987.5
680854,"Tustin, CA",Tustin,CA,46.6006,74875.8
680994,"Twentynine Palms, CA",Twentynine Palms,CA,13.5848,24870.7
681204,"Union City, CA",Union City,CA,42.6494,69385.7
681344,"Upland, CA",Upland,CA,43.6014,73198.4
681554,"Vacaville, CA",Vacaville,CA,35.0175,91623.2
681638,"Valinda, CA",Valinda,CA,45.4605,22374.6
681666,"Vallejo, CA",Vallejo,CA,40.6087,115143
682590,"Victorville, CA",Victorville,CA,16.6007,116066
682852,"Vineyard, CA",Vineyard,CA,17.7786,24845.6
682954,"Visalia, CA",Visalia,CA,36.1261,123222
682996,"Vista, CA",Vista,CA,41.4701,93485.6
683332,"Walnut, CA",Walnut,CA,30.9165,29470
683346,"Walnut Creek, CA",Walnut Creek,CA,38.427,63806.9
683542,"Wasco, CA",Wasco,CA,32.9816,25116.1
683668,"Watsonville, CA",Watsonville,CA,61.9701,50686.9
684144,"West Carson, CA",West Carson,CA,52.0776,21891.7
684200,"West Covina, CA",West Covina,CA,41.3589,105157
684410,"West Hollywood, CA",West Hollywood,CA,88.6977,32962.7
684550,"Westminster, CA",Westminster,CA,55.6878,90158.4
684592,"Westmont, CA",Westmont,CA,52.4977,30683.7
684774,"West Puente Valley, CA",West Puente Valley,CA,51.6274,22178.6
684816,"West Sacramento, CA",West Sacramento,CA,31.7245,48771.2
684921,"West Whittier-Los Nietos, CA",West Whittier-Los Nietos,CA,53.3557,24598
685292,"Whittier, CA",Whittier,CA,57.5071,85929.1
685446,"Wildomar, CA",Wildomar,CA,12.4444,32107.7
685614,"Willowbrook, CA",Willowbrook,CA,51.6623,35430.8
685922,"Windsor, CA",Windsor,CA,35.6936,26095.9
685992,"Winter Gardens, CA",Winter Gardens,CA,29.3287,20434.7
686328,"Woodland, CA",Woodland,CA,44.3664,54688.4
686832,"Yorba Linda, CA",Yorba Linda,CA,28.1689,64171
686972,"Yuba City, CA",Yuba City,CA,37.97,63979.7
687042,"Yucaipa, CA",Yucaipa,CA,21.9206,51238.1
687056,"Yucca Valley, CA",Yucca Valley,CA,15.5767,20658
803455,"Arvada, CO",Arvada,CO,35.5415,105059
804000,"Aurora, CO",Aurora,CO,38.42,326266
807850,"Boulder, CO",Boulder,CO,55.5499,96697.5
808675,"Brighton, CO",Brighton,CO,31.0313,33018.8
809280,"Broomfield, CO",Broomfield,CO,28.8795,56150.1
812415,"Castle Rock, CO",Castle Rock,CO,9.96135,46848.9
812815,"Centennial, CO",Centennial,CO,33.8771,100628
815165,"Clifton, CO",Clifton,CO,13.6513,19400.3
816000,"Colorado Springs, CO",Colorado Springs,CO,32.9696,415281
816110,"Columbine, CO",Columbine,CO,30.0408,24240
816495,"Commerce City, CO",Commerce City,CO,27.4211,45786.6
819150,"Dakota Ridge, CO",Dakota Ridge,CO,25.1135,31782
820000,"Denver, CO",Denver,CO,55.6837,596983
822035,"Durango, CO",Durango,CO,35.4485,16140.8
824785,"Englewood, CO",Englewood,CO,55.1111,30458
824950,"Erie, CO",Erie,CO,8.90201,17884.7
825280,"Evans, CO",Evans,CO,22.4593,18391.4
827425,"Fort Collins, CO",Fort Collins,CO,31.7328,143332
827865,"Fountain, CO",Fountain,CO,11.9787,25657.9
830835,"Golden, CO",Golden,CO,39.3331,18640.9
831660,"Grand Junction, CO",Grand Junction,CO,29.2079,59653.2
832155,"Greeley, CO",Greeley,CO,35.7903,92020.5
836410,"Highlands Ranch, CO",Highlands Ranch,CO,25.5083,96472.5
840377,"Ken Caryl, CO",Ken Caryl,CO,34.2152,32310.3
841835,"Lafayette, CO",Lafayette,CO,37.2593,23957.4
843000,"Lakewood, CO",Lakewood,CO,39.0646,143020
845255,"Littleton, CO",Littleton,CO,36.5218,41647.8
845970,"Longmont, CO",Longmont,CO,35.1237,84808.2
846355,"Louisville, CO",Louisville,CO,36.132,18299.2
846465,"Loveland, CO",Loveland,CO,25.8728,65623.8
851745,"Montrose, CO",Montrose,CO,26.4613,18641.8
854330,"Northglenn, CO",Northglenn,CO,42.9889,35577
857630,"Parker, CO",Parker,CO,20.5733,45070.6
862000,"Pueblo, CO",Pueblo,CO,35.9237,106180
862220,"Pueblo West, CO",Pueblo West,CO,6.2732,29507
868847,"Security-Widefield, CO",Security-Widefield,CO,20.7033,32879.4
869810,"Sherrelwood, CO",Sherrelwood,CO,37.0342,17861.5
877290,"Thornton, CO",Thornton,CO,30.2317,118535
883835,"Westminster, CO",Westminster,CO,34.5191,105515
884440,"Wheat Ridge, CO",Wheat Ridge,CO,43.2522,30244.1
885485,"Windsor, CO",Windsor,CO,20.3882,18400
901150,"Ansonia, CT",Ansonia,CT,38.9958,19149.8
908000,"Bridgeport, CT",Bridgeport,CT,64.6037,143480
908420,"Bristol, CT",Bristol,CT,31.9698,60312.2
918430,"Danbury, CT",Danbury,CT,36.457,80785.7
918920,"Darien, CT",Darien,CT,25.2704,20911.7
922700,"East Hartford, CT",East Hartford,CT,29.4564,51052.8
922980,"East Haven, CT",East Haven,CT,31.3451,29482.2
937000,"Hartford, CT",Hartford,CT,67.7007,124485
944690,"Manchester, CT",Manchester,CT,50.6801,30209.2
946450,"Meriden, CT",Meriden,CT,39.8433,60647.3
947290,"Middletown, CT",Middletown,CT,28.2456,47560.1
947515,"Milford, CT",Milford,CT,30.8241,50913
949880,"Naugatuck, CT",Naugatuck,CT,28.0452,31730.2
950370,"New Britain, CT",New Britain,CT,45.0936,72809.1
952000,"New Haven, CT",New Haven,CT,65.3962,129515
952210,"Newington, CT",Newington,CT,28.2848,30595
952280,"New London, CT",New London,CT,53.7507,27282.1
954940,"North Haven, CT",North Haven,CT,17.2978,24075
955990,"Norwalk, CT",Norwalk,CT,46.6575,85526
956200,"Norwich, CT",Norwich,CT,34.0835,40403.9
968100,"Shelton, CT",Shelton,CT,15.0551,39564.9
973000,"Stamford, CT",Stamford,CT,51.3891,122442
974260,"Stratford, CT",Stratford,CT,38.6412,51469.7
976500,"Torrington, CT",Torrington,CT,34.1377,36245.1
977270,"Trumbull, CT",Trumbull,CT,13.0929,36179.9
978880,"Wallingford Center, CT",Wallingford Center,CT,44.2319,18112.6
980000,"Waterbury, CT",Waterbury,CT,46.6776,109863
982660,"West Hartford, CT",West Hartford,CT,40.3023,63227.2
982800,"West Haven, CT",West Haven,CT,46.3298,55081.7
983570,"Westport, CT",Westport,CT,22.0838,26373.9
984970,"Wethersfield, CT",Wethersfield,CT,28.3507,26786.3
985810,"Willimantic, CT",Willimantic,CT,52.8285,17411.9
1004130,"Bear, DE",Bear,DE,24.3847,19267.2
1021200,"Dover, DE",Dover,DE,34.8028,35886
1047030,"Middletown, DE",Middletown,DE,25.5476,18479.4
1050670,"Newark, DE",Newark,DE,40.1029,31136.2
1077580,"Wilmington, DE",Wilmington,DE,71.6236,70602.2
1150000,"Washington D.C., DC",Washington D.C.,DC,74.0868,601568
1200410,"Alafaya, FL",Alafaya,FL,16.1256,77966.6
1200950,"Altamonte Springs, FL",Altamonte Springs,FL,34.1666,40867.7
1201700,"Apopka, FL",Apopka,FL,17.0178,41300.6
1202681,"Aventura, FL",Aventura,FL,47.6156,34943.2
1203675,"Bartow, FL",Bartow,FL,23.3106,17396.8
1204162,"Bayonet Point, FL",Bayonet Point,FL,23.343,23318.8
1205200,"Belle Glade, FL",Belle Glade,FL,39.9092,16646
1205462,"Bellview, FL",Bellview,FL,15.6956,23199.5
1206875,"Bloomingdale, FL",Bloomingdale,FL,13.4653,22431.4
1207300,"Boca Raton, FL",Boca Raton,FL,36.0688,84103.8
1207525,"Bonita Springs, FL",Bonita Springs,FL,17.0478,43931.9
1207875,"Boynton Beach, FL",Boynton Beach,FL,32.8075,67934.2
1207950,"Bradenton, FL",Bradenton,FL,35.7851,48973.1
1208150,"Brandon, FL",Brandon,FL,22.6454,103311
1208300,"Brent, FL",Brent,FL,25.0248,22120.1
1209415,"Buenaventura Lakes, FL",Buenaventura Lakes,FL,15.0667,25544.6
1210275,"Cape Coral, FL",Cape Coral,FL,15.1735,154300
1210825,"Carrollwood, FL",Carrollwood,FL,28.4353,33412.5
1211050,"Casselberry, FL",Casselberry,FL,34.15,26171
1212425,"Citrus Park, FL",Citrus Park,FL,16.5708,24287.2
1212875,"Clearwater, FL",Clearwater,FL,41.015,106592
1212925,"Clermont, FL",Clermont,FL,20.2221,28310
1213150,"Cocoa, FL",Cocoa,FL,33.3465,17238.3
1213275,"Coconut Creek, FL",Coconut Creek,FL,25.4479,52531.8
1214125,"Cooper City, FL",Cooper City,FL,26.0499,28508
1214250,"Coral Gables, FL",Coral Gables,FL,55.9449,47017.5
1214400,"Coral Springs, FL",Coral Springs,FL,36.1326,121316
1214412,"Coral Terrace, FL",Coral Terrace,FL,57.1527,24535.6
1214895,"Country Club, FL",Country Club,FL,40.0169,47237.9
1215475,"Crestview, FL",Crestview,FL,16.8956,20356.6
1215968,"Cutler Bay, FL",Cutler Bay,FL,30.5434,40397.2
1216335,"Dania Beach, FL",Dania Beach,FL,47.44,28995.7
1216475,"Davie, FL",Davie,FL,25.6005,92109.4
1216525,"Daytona Beach, FL",Daytona Beach,FL,32.5776,61096.5
1216675,"DeBary, FL",DeBary,FL,11.155,19212
1216725,"Deerfield Beach, FL",Deerfield Beach,FL,36.3443,74141.4
1216875,"DeLand, FL",DeLand,FL,32.4831,26352.1
1217100,"Delray Beach, FL",Delray Beach,FL,35.8284,59936.3
1217200,"Deltona, FL",Deltona,FL,12.591,84456.7
1217935,"Doral, FL",Doral,FL,33.3475,45256.6
1218575,"Dunedin, FL",Dunedin,FL,38.3917,35043.6
1219206,"East Lake, FL",East Lake,FL,10.5181,31171.9
1219212,"East Lake-Orient Park, FL",East Lake-Orient Park,FL,26.3408,22887.6
1219825,"Edgewater, FL",Edgewater,FL,13.4067,20792.9
1220108,"Egypt Lake-Leto, FL",Egypt Lake-Leto,FL,42.0622,34729.3
1220925,"Ensley, FL",Ensley,FL,15.0945,20511.8
1221150,"Estero, FL",Estero,FL,10.8107,22437
1221350,"Eustis, FL",Eustis,FL,27.2925,17990.2
1222275,"Ferry Pass, FL",Ferry Pass,FL,17.5909,28966.1
1222660,"Fleming Island, FL",Fleming Island,FL,11.5072,27127.2
1223050,"Florida Ridge, FL",Florida Ridge,FL,10.282,18163.2
1224000,"Fort Lauderdale, FL",Fort Lauderdale,FL,53.9725,165694
1224125,"Fort Myers, FL",Fort Myers,FL,35.8511,62377.2
1224300,"Fort Pierce, FL",Fort Pierce,FL,34.6995,41154.4
1224475,"Fort Walton Beach, FL",Fort Walton Beach,FL,35.1301,19426.6
1224562,"Fountainebleau, FL",Fountainebleau,FL,51.6836,60055.6
1224581,"Four Corners, FL",Four Corners,FL,10.929,25980
1224925,"Fruit Cove, FL",Fruit Cove,FL,5.97434,28929
1225175,"Gainesville, FL",Gainesville,FL,33.1227,124488
1226100,"Glenvar Heights, FL",Glenvar Heights,FL,44.1371,16414.8
1226300,"Golden Gate, FL",Golden Gate,FL,32.2909,23161.9
1226375,"Golden Glades, FL",Golden Glades,FL,48.098,33328.4
1227322,"Greenacres, FL",Greenacres,FL,31.577,36995.9
1228400,"Haines City, FL",Haines City,FL,22.5393,20351.1
1228452,"Hallandale Beach, FL",Hallandale Beach,FL,53.5894,36739.7
1230000,"Hialeah, FL",Hialeah,FL,65.2242,224149
1230025,"Hialeah Gardens, FL",Hialeah Gardens,FL,51.7745,22214.8
1231075,"Holiday, FL",Holiday,FL,22.8736,22261.2
1232000,"Hollywood, FL",Hollywood,FL,49.6124,141061
1232275,"Homestead, FL",Homestead,FL,35.0184,60025.7
1233250,"Immokalee, FL",Immokalee,FL,25.8324,24098.6
1234400,"Ives Estates, FL",Ives Estates,FL,40.5629,19761
1235000,"Jacksonville, FL",Jacksonville,FL,25.5197,821996
1235050,"Jacksonville Beach, FL",Jacksonville Beach,FL,47.3531,21450.4
1235350,"Jasmine Estates, FL",Jasmine Estates,FL,35.6515,18808.3
1235875,"Jupiter, FL",Jupiter,FL,28.6928,54629.1
1236062,"Kendale Lakes, FL",Kendale Lakes,FL,44.0805,56343.7
1236100,"Kendall, FL",Kendall,FL,43.1316,75915.5
1236121,"Kendall West, FL",Kendall West,FL,48.1212,35779.9
1236462,"Keystone, FL",Keystone,FL,5.53016,23951
1236550,"Key West, FL",Key West,FL,63.227,24478.1
1236950,"Kissimmee, FL",Kissimmee,FL,26.6695,58991.7
1238250,"Lakeland, FL",Lakeland,FL,32.961,97823.1
1238350,"Lake Magdalene, FL",Lake Magdalene,FL,24.7212,28433.7
1238813,"Lakeside, FL",Lakeside,FL,15.6116,30796.1
1239075,"Lake Worth, FL",Lake Worth,FL,53.7076,34660.9
1239200,"Land O' Lakes, FL",Land O' Lakes,FL,11.3617,31754.1
1239425,"Largo, FL",Largo,FL,42.0769,77814.9
1239525,"Lauderdale Lakes, FL",Lauderdale Lakes,FL,39.9362,32509.1
1239550,"Lauderhill, FL",Lauderhill,FL,39.6984,66725.3
1239775,"Lealman, FL",Lealman,FL,39.9434,19523.9
1239875,"Leesburg, FL",Leesburg,FL,26.27,20157.8
1239925,"Lehigh Acres, FL",Lehigh Acres,FL,5.98039,86653.9
1239950,"Leisure City, FL",Leisure City,FL,40.8611,22583.6
1241775,"Lutz, FL",Lutz,FL,7.7489,19613.2
1241825,"Lynn Haven, FL",Lynn Haven,FL,22.6603,18089
1243125,"Margate, FL",Margate,FL,36.2642,53120.5
1243800,"Meadow Woods, FL",Meadow Woods,FL,15.8626,25526.2
1243975,"Melbourne, FL",Melbourne,FL,25.8312,75624.2
1244275,"Merritt Island, FL",Merritt Island,FL,19.5231,34756.2
1245000,"Miami, FL",Miami,FL,75.6266,398499
1245025,"Miami Beach, FL",Miami Beach,FL,70.5812,86744.6
1245060,"Miami Gardens, FL",Miami Gardens,FL,39.5768,106690
1245100,"Miami Lakes, FL",Miami Lakes,FL,35.3087,28920.7
1245975,"Miramar, FL",Miramar,FL,28.4237,121868
1247625,"Naples, FL",Naples,FL,33.8513,19776.6
1248050,"Navarre, FL",Navarre,FL,10.1733,31251.2
1248625,"New Smyrna Beach, FL",New Smyrna Beach,FL,19.5651,22220
1249260,"Northdale, FL",Northdale,FL,10.9939,22202.7
1249350,"North Fort Myers, FL",North Fort Myers,FL,14.3177,39051.7
1249425,"North Lauderdale, FL",North Lauderdale,FL,40.121,40642
1249450,"North Miami, FL",North Miami,FL,62.0964,58131.1
1249475,"North Miami Beach, FL",North Miami Beach,FL,60.7106,40929.2
1249675,"North Port, FL",North Port,FL,5.95024,57436.6
1250575,"Oakland Park, FL",Oakland Park,FL,51.7541,41309.1
1250630,"Oakleaf Plantation, FL",Oakleaf Plantation,FL,5.10614,20293.3
1250638,"Oak Ridge, FL",Oak Ridge,FL,35.3768,22745.6
1250750,"Ocala, FL",Ocala,FL,25.6867,56299.8
1251075,"Ocoee, FL",Ocoee,FL,20.735,34521.1
1251125,"Ojus, FL",Ojus,FL,46.224,18647.7
1253000,"Orlando, FL",Orlando,FL,39.2654,237105
1253150,"Ormond Beach, FL",Ormond Beach,FL,19.2197,38362
1253575,"Oviedo, FL",Oviedo,FL,14.5186,32825
1253725,"Pace, FL",Pace,FL,11.0981,19876.2
1254000,"Palm Bay, FL",Palm Bay,FL,9.79612,102627
1254075,"Palm Beach Gardens, FL",Palm Beach Gardens,FL,21.7372,48942.2
1254175,"Palm City, FL",Palm City,FL,12.4767,23036.1
1254200,"Palm Coast, FL",Palm Coast,FL,6.03305,74540.2
1254275,"Palmetto Bay, FL",Palmetto Bay,FL,29.8271,23334.6
1254350,"Palm Harbor, FL",Palm Harbor,FL,28.387,57242.7
1254387,"Palm River-Clair Mel, FL",Palm River-Clair Mel,FL,25.3074,20903.1
1254450,"Palm Springs, FL",Palm Springs,FL,44.7221,19507.5
1254525,"Palm Valley, FL",Palm Valley,FL,13.3523,19885.2
1254700,"Panama City, FL",Panama City,FL,32.2919,36380.2
1255125,"Parkland, FL",Parkland,FL,14.1857,23779.3
1255775,"Pembroke Pines, FL",Pembroke Pines,FL,29.6733,154456
1255925,"Pensacola, FL",Pensacola,FL,35.0445,51773.2
1256625,"Pinecrest, FL",Pinecrest,FL,27.9825,18063
1256825,"Pine Hills, FL",Pine Hills,FL,27.5503,59918
1256975,"Pinellas Park, FL",Pinellas Park,FL,36.3756,48801.6
1257425,"Plantation, FL",Plantation,FL,32.4685,84758
1257550,"Plant City, FL",Plant City,FL,26.6063,34844.9
1257900,"Poinciana, FL",Poinciana,FL,3.73785,53126
1258050,"Pompano Beach, FL",Pompano Beach,FL,43.8241,99829.6
1258350,"Port Charlotte, FL",Port Charlotte,FL,15.3196,54222
1258575,"Port Orange, FL",Port Orange,FL,17.3741,55545.6
1258715,"Port St. Lucie, FL",Port St. Lucie,FL,13.2903,164360
1258975,"Princeton, FL",Princeton,FL,20.2869,21805.7
1259200,"Punta Gorda, FL",Punta Gorda,FL,13.7062,16430.3
1260230,"Richmond West, FL",Richmond West,FL,27.5377,31450.3
1260950,"Riverview, FL",Riverview,FL,11.572,70978.9
1260975,"Riviera Beach, FL",Riviera Beach,FL,33.6831,32425.5
1261500,"Rockledge, FL",Rockledge,FL,19.713,24927.2
1262100,"Royal Palm Beach, FL",Royal Palm Beach,FL,19.3281,33942.6
1262275,"Ruskin, FL",Ruskin,FL,11.2195,17030.2
1262425,"Safety Harbor, FL",Safety Harbor,FL,24.6533,16295.5
1262625,"St. Cloud, FL",St. Cloud,FL,25.4183,34526.4
1263000,"St. Petersburg, FL",St. Petersburg,FL,40.4618,244992
1263425,"San Carlos Park, FL",San Carlos Park,FL,9.97554,16599.6
1263650,"Sanford, FL",Sanford,FL,26.2263,52272.7
1264175,"Sarasota, FL",Sarasota,FL,48.6757,52031.8
1264825,"Sebastian, FL",Sebastian,FL,12.4287,21767
1264975,"Seminole, FL",Seminole,FL,36.493,17496.4
1267258,"South Bradenton, FL",South Bradenton,FL,38.4905,22271.2
1267575,"South Miami Heights, FL",South Miami Heights,FL,35.5947,35083.1
1268350,"Spring Hill, FL",Spring Hill,FL,14.3037,98263.5
1269250,"Sun City Center, FL",Sun City Center,FL,8.57389,19196.4
1269555,"Sunny Isles Beach, FL",Sunny Isles Beach,FL,56.9829,20627.7
1269700,"Sunrise, FL",Sunrise,FL,37.5969,84144.9
1270600,"Tallahassee, FL",Tallahassee,FL,30.5541,180192
1270675,"Tamarac, FL",Tamarac,FL,31.8128,60689.9
1270700,"Tamiami, FL",Tamiami,FL,43.2609,54900.5
1271000,"Tampa, FL",Tampa,FL,46.2992,335749
1271150,"Tarpon Springs, FL",Tarpon Springs,FL,25.8833,23387
1271400,"Temple Terrace, FL",Temple Terrace,FL,33.2494,24685.7
1271564,"The Acreage, FL",The Acreage,FL,2.95863,38389.4
1271567,"The Crossings, FL",The Crossings,FL,48.5481,22659.4
1271569,"The Hammocks, FL",The Hammocks,FL,38.7454,51159.4
1271625,"The Villages, FL",The Villages,FL,6.95814,50902.1
1271900,"Titusville, FL",Titusville,FL,23.1578,43527.7
1272145,"Town 'n' Country, FL",Town 'n' Country,FL,29.7501,78437.2
1273163,"University, FL",University,FL,44.9451,40901.3
1273287,"University Park, FL",University Park,FL,56.0264,27097.3
1273700,"Valrico, FL",Valrico,FL,10.6357,35282.6
1273900,"Venice, FL",Venice,FL,29.0676,20474.1
1274200,"Vero Beach South, FL",Vero Beach South,FL,22.3399,22973
1275725,"Wekiwa Springs, FL",Wekiwa Springs,FL,14.4097,21869
1275812,"Wellington, FL",Wellington,FL,17.8691,56080.7
1275875,"Wesley Chapel, FL",Wesley Chapel,FL,8.8819,43712.9
1276062,"Westchase, FL",Westchase,FL,26.0995,21834.7
1276075,"Westchester, FL",Westchester,FL,58.5818,29516.1
1276487,"West Little River, FL",West Little River,FL,52.3288,34579.6
1276500,"West Melbourne, FL",West Melbourne,FL,18.738,18104
1276582,"Weston, FL",Weston,FL,16.3363,65127
1276600,"West Palm Beach, FL",West Palm Beach,FL,38.3651,100121
1276675,"West Pensacola, FL",West Pensacola,FL,33.9652,21156.7
1278250,"Winter Garden, FL",Winter Garden,FL,28.2022,33581.2
1278275,"Winter Haven, FL",Winter Haven,FL,25.3677,34906.8
1278300,"Winter Park, FL",Winter Park,FL,41.1454,27957.8
1278325,"Winter Springs, FL",Winter Springs,FL,17.6019,33013.4
1278800,"Wright, FL",Wright,FL,31.0154,22533.2
1300408,"Acworth, GA",Acworth,GA,22.0977,19684.9
1301052,"Albany, GA",Albany,GA,24.7146,76710.1
1301696,"Alpharetta, GA",Alpharetta,GA,20.3479,57466.7
1302116,"Americus, GA",Americus,GA,25.6795,16331.6
1304000,"Atlanta, GA",Atlanta,GA,45.8844,419590
1304204,"Augusta-Richmond County, GA",Augusta-Richmond County,GA,20.496,195886
1312834,"Candler-McAfee, GA",Candler-McAfee,GA,24.3958,22788.4
1312988,"Canton, GA",Canton,GA,21.1464,21964.5
1313492,"Carrollton, GA",Carrollton,GA,24.2402,24138.6
1313688,"Cartersville, GA",Cartersville,GA,22.8582,19653.1
1319000,"Columbus, GA",Columbus,GA,23.78,189937
1321380,"Dalton, GA",Dalton,GA,31.6003,32346.1
1322052,"Decatur, GA",Decatur,GA,53.8142,19223.5
1323900,"Douglasville, GA",Douglasville,GA,19.8825,29972.6
1324600,"Duluth, GA",Duluth,GA,26.3575,26037.7
1324768,"Dunwoody, GA",Dunwoody,GA,28.0136,45846.4
1325720,"East Point, GA",East Point,GA,31.192,33910.3
1328044,"Evans, GA",Evans,GA,8.64241,29128.7
1330536,"Forest Park, GA",Forest Park,GA,29.2374,18415.8
1331908,"Gainesville, GA",Gainesville,GA,30.7045,33866.6
1335324,"Griffin, GA",Griffin,GA,32.516,23155.4
1338964,"Hinesville, GA",Hinesville,GA,17.804,32770.6
1342425,"Johns Creek, GA",Johns Creek,GA,17.691,76635.4
1343192,"Kennesaw, GA",Kennesaw,GA,24.3711,29251.4
1344340,"LaGrange, GA",LaGrange,GA,23.4015,29408.9
1345488,"Lawrenceville, GA",Lawrenceville,GA,28.4893,28682.3
1348288,"Mableton, GA",Mableton,GA,15.1091,37287.2
1348624,"McDonough, GA",McDonough,GA,18.1736,21393.5
1349000,"Macon, GA",Macon,GA,29.9362,90404
1349756,"Marietta, GA",Marietta,GA,32.8243,57089.6
1350036,"Martinez, GA",Martinez,GA,17.7332,35562.3
1351492,"Milledgeville, GA",Milledgeville,GA,22.8997,17539
1351670,"Milton, GA",Milton,GA,11.248,32658.1
1355020,"Newnan, GA",Newnan,GA,23.1122,32518.7
1356112,"North Decatur, GA",North Decatur,GA,36.9954,16734.7
1356168,"North Druid Hills, GA",North Druid Hills,GA,41.9105,19114.5
1359724,"Peachtree City, GA",Peachtree City,GA,18.6841,34242
1362104,"Pooler, GA",Pooler,GA,11.5325,19302.2
1363952,"Redan, GA",Redan,GA,17.7796,32800.1
1366668,"Rome, GA",Rome,GA,24.8978,36077.8
1367284,"Roswell, GA",Roswell,GA,21.4974,88438.1
1367984,"St. Marys, GA",St. Marys,GA,9.91156,16883.2
1368516,"Sandy Springs, GA",Sandy Springs,GA,26.0966,93836.3
1369000,"Savannah, GA",Savannah,GA,41.0927,135894
1371492,"Smyrna, GA",Smyrna,GA,33.6859,50350.9
1371604,"Snellville, GA",Snellville,GA,14.8399,18194.9
1373256,"Statesboro, GA",Statesboro,GA,30.1443,27856.7
1373704,"Stockbridge, GA",Stockbridge,GA,20.6096,25100.4
1374180,"Sugar Hill, GA",Sugar Hill,GA,9.07765,17884.5
1376224,"Thomasville, GA",Thomasville,GA,24.9149,18143.1
1377652,"Tucker, GA",Tucker,GA,21.3039,27729.7
1378324,"Union City, GA",Union City,GA,9.70324,19737.6
1378800,"Valdosta, GA",Valdosta,GA,30.1397,54241.2
1380508,"Warner Robins, GA",Warner Robins,GA,17.6866,65789.7
1384176,"Woodstock, GA",Woodstock,GA,21.0687,23136.6
1506290,"East Honolulu, HI",East Honolulu,HI,18.1124,49942.1
1507470,"Ewa Gentry, HI",Ewa Gentry,HI,33.6898,21884.5
1514650,"Hilo, HI",Hilo,HI,21.4649,43126.5
1522700,"Kahului, HI",Kahului,HI,24.9639,26480.7
1523000,"Kailua, HI",Kailua,HI,35.2547,37997.1
1528250,"Kaneohe, HI",Kaneohe,HI,33.4916,34122.9
1536500,"Kihei, HI",Kihei,HI,39.3057,20853.5
1547600,"Makakilo, HI",Makakilo,HI,13.9279,17793.9
1551000,"Mililani Mauka, HI",Mililani Mauka,HI,16.8946,20766.5
1551050,"Mililani Town, HI",Mililani Town,HI,36.8419,27425.2
1562600,"Pearl City, HI",Pearl City,HI,25.0758,47383.6
1571550,"Honolulu, HI",Honolulu,HI,62.6353,337183
1572650,"Wahiawa, HI",Wahiawa,HI,38.1276,16832.3
1579700,"Waipahu, HI",Waipahu,HI,47.521,37337.2
1608830,"Boise City, ID",Boise City,ID,37.3155,204438
1612250,"Caldwell, ID",Caldwell,ID,22.8699,45173.2
1616750,"Coeur d'Alene, ID",Coeur d'Alene,ID,35.6094,43193.5
1623410,"Eagle, ID",Eagle,ID,17.7917,19641.9
1639700,"Idaho Falls, ID",Idaho Falls,ID,37.9681,55527.7
1646540,"Lewiston, ID",Lewiston,ID,33.9574,31643.7
1652120,"Meridian, ID",Meridian,ID,20.9282,72936.5
1654550,"Moscow, ID",Moscow,ID,46.0127,23547.5
1656260,"Nampa, ID",Nampa,ID,26.0357,79575
1664090,"Pocatello, ID",Pocatello,ID,36.7607,53718.2
1664810,"Post Falls, ID",Post Falls,ID,20.4402,27122.1
1667420,"Rexburg, ID",Rexburg,ID,41.5588,25439.1
1682810,"Twin Falls, ID",Twin Falls,ID,37.9263,43615.1
1700243,"Addison, IL",Addison,IL,41.6153,36620.1
1700685,"Algonquin, IL",Algonquin,IL,23.723,29664.2
1701010,"Alsip, IL",Alsip,IL,40.8149,18734.3
1701114,"Alton, IL",Alton,IL,32.503,27751
1702154,"Arlington Heights, IL",Arlington Heights,IL,45.348,75220.5
1703012,"Aurora, IL",Aurora,IL,36.678,195478
1704013,"Bartlett, IL",Bartlett,IL,21.2148,39797.1
1704078,"Batavia, IL",Batavia,IL,27.8212,25277.1
1704845,"Belleville, IL",Belleville,IL,35.3072,44119.9
1704975,"Bellwood, IL",Bellwood,IL,60.8308,18825.2
1705092,"Belvidere, IL",Belvidere,IL,31.6669,25036.9
1705248,"Bensenville, IL",Bensenville,IL,46.0145,18110
1705573,"Berwyn, IL",Berwyn,IL,69.335,55865
1706587,"Bloomingdale, IL",Bloomingdale,IL,36.714,22083.1
1706613,"Bloomington, IL",Bloomington,IL,33.4945,75178.3
1706704,"Blue Island, IL",Blue Island,IL,59.0073,22945.3
1707133,"Bolingbrook, IL",Bolingbrook,IL,30.6654,73124
1707471,"Bourbonnais, IL",Bourbonnais,IL,31.7101,18487.2
1708576,"Brookfield, IL",Brookfield,IL,50.7308,18829.6
1709447,"Buffalo Grove, IL",Buffalo Grove,IL,39.3794,40513.4
1709642,"Burbank, IL",Burbank,IL,54.4822,28734.6
1710487,"Calumet City, IL",Calumet City,IL,51.6592,36602.7
1711163,"Carbondale, IL",Carbondale,IL,39.4655,25705.8
1711332,"Carol Stream, IL",Carol Stream,IL,34.4219,39138
1711358,"Carpentersville, IL",Carpentersville,IL,27.6236,36492.4
1711592,"Cary, IL",Cary,IL,21.0593,17948.9
1712385,"Champaign, IL",Champaign,IL,46.773,80348.1
1712567,"Charleston, IL",Charleston,IL,38.0866,21536.6
1714000,"Chicago, IL",Chicago,IL,74.8115,2691070
1714026,"Chicago Heights, IL",Chicago Heights,IL,44.174,30061.4
